^ < s p a n n o c c h i a r [ V,COND,2,PL ] INS(est) e > $
^ < s t o [ V.PTCP,PST ] DEL(g) l i e r e > $
^ < s t o g l [ V.PTCP,PST ] DEL(iere) > $
^ < s t o g l i e r e [ V.PTCP,PST ] INS(to) > $
^ < a c c a n a l a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < a c c a n a l a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < q u a d r u p l i c a [ V,POS,IMP,2,PL ] DEL(rs) i > $
^ < q u a d r u p l i c a r s [ V,POS,IMP,2,PL ] INS(tev) i > $
^ < a p p r o p i n q u a [ V,IND,PST,1,SG,IPFV ] DEL(rsi) > $
^ < a p p r o p i n q u a r s i [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < c a t a b o l i z z a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < c a t a b o l i z z a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < p a r g o l e g g i a [ V.CVB,PRS ] DEL(re) > $
^ < p a r g o l e g g i a r e [ V.CVB,PRS ] INS(ndo) > $
^ < m o b i l i t [ V,COND,2,SG ] DEL(a) r e > $
^ < m o b i l i t a [ V,COND,2,SG ] INS(e) r e > $
^ < m o b i l i t a r e [ V,COND,2,SG ] INS(sti) > $
^ < r i c o n t r o l l [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < r i c o n t r o l l a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < s c u s a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < s c u s a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < a s f i s s i a [ V.PTCP,PRS ] DEL(r) e > $
^ < a s f i s s i a r [ V.PTCP,PRS ] INS(nt) e > $
^ < r i v i t a l i z z [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < r i v i t a l i z z a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < p e r i z i [ V,COND,1,SG ] DEL(a) r e > $
^ < p e r i z i a [ V,COND,1,SG ] INS(e) r e > $
^ < p e r i z i a r e [ V,COND,1,SG ] INS(i) > $
^ < r e i m p i e g a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < s c h i a n t a [ V.PTCP,PRS ] DEL(r) s i > $
^ < s c h i a n t a r [ V.PTCP,PRS ] INS(nte) s i > $
^ < r a p p r e n d [ V,IND,PRS,1,PL ] DEL(ere) > $
^ < r a p p r e n d e r e [ V,IND,PRS,1,PL ] INS(iamo) > $
^ < i n f o r m a [ V,IND,PRS,3,PL ] DEL(rsi) > $
^ < i n f o r m a r s i [ V,IND,PRS,3,PL ] INS(no) > $
^ < m a l v e r s [ V,IND,PST,3,SG,PFV ] DEL(are) > $
^ < m a l v e r s a r e [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < s p r i g i o n a [ V,IND,PST,1,SG,IPFV ] DEL(re) > $
^ < s p r i g i o n a r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < m o r t i f i c a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < t r a t t e g g i a [ V,IND,PST,1,SG,IPFV ] DEL(re) > $
^ < t r a t t e g g i a r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < s e c r e t [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < s e c r e t a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < p r e p o r r [ V,IND,FUT,1,SG ] DEL(e) > $
^ < p r e p o r r e [ V,IND,FUT,1,SG ] INS(ò) > $
^ < b a r r [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < b a r r a r e [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < c a l a f a t a [ V,SBJV,PST,3,SG ] DEL(r) e > $
^ < c a l a f a t a r [ V,SBJV,PST,3,SG ] INS(ss) e > $
^ < d e n o m i n [ V,IND,PRS,1,SG ] DEL(are) > $
^ < d e n o m i n a r e [ V,IND,PRS,1,SG ] INS(o) > $
^ < a c c o n t e n t [ V,SBJV,PRS,2,PL ] DEL(ars) i > $
^ < a c c o n t e n t a r s i [ V,SBJV,PRS,2,PL ] INS(ate) > $
^ < t o r r e f a [ V,SBJV,PRS,3,PL ] DEL(re) > $
^ < t o r r e f a r e [ V,SBJV,PRS,3,PL ] INS(cciano) > $
^ < v o l g a r i z z a [ V.PTCP,PRS ] DEL(r) e > $
^ < v o l g a r i z z a r [ V.PTCP,PRS ] INS(nt) e > $
^ < i n f e r o c i [ V,IND,PRS,1,SG ] DEL(re) > $
^ < i n f e r o c i r e [ V,IND,PRS,1,SG ] INS(sco) > $
^ < s c o m u n i c [ V,SBJV,PRS,3,PL ] DEL(are) > $
^ < s c o m u n i c a r e [ V,SBJV,PRS,3,PL ] INS(hino) > $
^ < i n c a s i n a [ V,IND,PST,2,SG,PFV ] DEL(re) > $
^ < i n c a s i n a r e [ V,IND,PST,2,SG,PFV ] INS(sti) > $
^ < a c c a l l [ V,COND,1,SG ] DEL(a) r e > $
^ < a c c a l l a [ V,COND,1,SG ] INS(e) r e > $
^ < a c c a l l a r e [ V,COND,1,SG ] INS(i) > $
^ < a f f a c c i [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < a g g u a r d [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < a g g u a r d a r e [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < s c o m p i g l i [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < s c o m p i g l i a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < a p p a s s i [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < a p p a s s i r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < c o n t r o p r o v a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < c o n t r o p r o v a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < s o t t o u t i l i z z [ V,COND,3,SG ] DEL(a) r e > $
^ < s o t t o u t i l i z z a [ V,COND,3,SG ] INS(e) r e > $
^ < s o t t o u t i l i z z a r [ V,COND,3,SG ] INS(ebb) e > $
^ < r a g g r i n z i r [ V,COND,1,SG ] DEL(s) i > $
^ < r a g g r i n z i r s [ V,COND,1,SG ] INS(e) i > $
^ < f i d [ V,COND,3,PL ] DEL(arsi) > $
^ < f i d a r s i [ V,COND,3,PL ] INS(erebbero) > $
^ < i m b a t t e [ V,SBJV,PST,2,SG ] DEL(r) s i > $
^ < i m b a t t e r s [ V,SBJV,PST,2,SG ] INS(s) i > $
^ < r a t e [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < r a t e a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < s u b o d o [ V,IND,FUT,2,SG ] DEL(ra) r e > $
^ < s u b o d o r a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < p r e v a r i c [ V,POS,IMP,3,PL ] DEL(are) > $
^ < p r e v a r i c a r e [ V,POS,IMP,3,PL ] INS(hino) > $
^ < a b b a m b i n [ V,IND,FUT,2,SG ] DEL(ar) e > $
^ < a b b a m b i n a r e [ V,IND,FUT,2,SG ] INS(rai) > $
^ < p r e s s u r i z z [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < p r e s s u r i z z a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < r i c o n f i g u r a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < r i c o n f i g u r a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < r i o p e r a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < r i o p e r a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < v e n d e m m i [ V,IND,FUT,1,PL ] DEL(a) r e > $
^ < v e n d e m m i a [ V,IND,FUT,1,PL ] INS(e) r e > $
^ < v e n d e m m i a r e [ V,IND,FUT,1,PL ] INS(mo) > $
^ < e l e t t r o l i z z a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < e l e t t r o l i z z a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s t e c c a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < s t e c c a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < d i s c o n n e t t [ V,POS,IMP,1,PL ] DEL(ers) i > $
^ < d i s c o n n e t t e r s [ V,POS,IMP,1,PL ] INS(iamoc) i > $
^ < i m p a d r o n i r [ V,IND,FUT,2,PL ] DEL(si) > $
^ < i m p a d r o n i r s i [ V,IND,FUT,2,PL ] INS(ete) > $
^ < f r u i [ V,SBJV,PRS,3,PL ] DEL(re) > $
^ < f r u i r e [ V,SBJV,PRS,3,PL ] INS(scano) > $
^ < s f o r n [ V.CVB,PRS ] DEL(ir) e > $
^ < s f o r n i r e [ V.CVB,PRS ] INS(ndo) > $
^ < e s o n e r a [ V,SBJV,PST,1,SG ] DEL(r) s i > $
^ < e s o n e r a r s [ V,SBJV,PST,1,SG ] INS(s) i > $
^ < i n g r a c i l i [ V,IND,PRS,2,PL ] DEL(r) e > $
^ < i n g r a c i l i r [ V,IND,PRS,2,PL ] INS(t) e > $
^ < t a g l i [ V,SBJV,PRS,3,SG ] DEL(are) > $
^ < i n t r i p p a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < i n t r i p p a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < p u t r i r e [ V,COND,1,PL ] INS(mmo) > $
^ < i m b a r c a [ V,IND,PST,2,PL,IPFV ] DEL(rsi) > $
^ < i m b a r c a r s i [ V,IND,PST,2,PL,IPFV ] INS(vate) > $
^ < r i d a c c h i [ V,IND,FUT,3,SG ] DEL(ar) e > $
^ < r i d a c c h i a r e [ V,IND,FUT,3,SG ] INS(rà) > $
^ < a r [ V,COND,2,PL ] DEL(a) r e > $
^ < a r a [ V,COND,2,PL ] INS(e) r e > $
^ < a r a r [ V,COND,2,PL ] INS(est) e > $
^ < d i s i m p r [ V,IND,PST,1,SG,PFV ] INS(ess) i m e r e > $
^ < d i s i m p r i [ V,IND,PST,1,SG,PFV ] DEL(mere) > $
^ < t o c c a [ V,IND,PST,1,PL,PFV ] DEL(re) > $
^ < t o c c a r e [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < f r a s t a g l i [ V,IND,PRS,2,SG ] DEL(are) > $
^ < d i s o n o r [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < d i s o n o r a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < d i s o n o r a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < p r e m i [ V,SBJV,PRS,3,PL ] DEL(are) > $
^ < p r e m i a r e [ V,SBJV,PRS,3,PL ] INS(no) > $
^ < s p o l e t t a [ V,POS,IMP,2,PL ] DEL(r) e > $
^ < s p o l e t t a r [ V,POS,IMP,2,PL ] INS(t) e > $
^ < a m m a n i g l i a [ V,SBJV,PST,2,SG ] DEL(re) > $
^ < a m m a n i g l i a r e [ V,SBJV,PST,2,SG ] INS(ssi) > $
^ < d e n o m i n [ V,IND,PST,3,SG,IPFV ] INS(av) a r e > $
^ < d e n o m i n a [ V,IND,PST,3,SG,IPFV ] DEL(re) > $
^ < s n a z i o n a l i z z [ V,POS,IMP,3,PL ] DEL(are) > $
^ < s n a z i o n a l i z z a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < r i f e r i r [ V,IND,FUT,3,PL ] DEL(si) > $
^ < r i f e r i r s i [ V,IND,FUT,3,PL ] INS(anno) > $
^ < r a v v o l t o l [ V,COND,1,SG ] DEL(ars) i > $
^ < r a v v o l t o l a r s [ V,COND,1,SG ] INS(ere) i > $
^ < s p a z i e n t [ V,POS,IMP,2,SG ] INS(isc) i r e > $
^ < s p a z i e n t i [ V,POS,IMP,2,SG ] DEL(re) > $
^ < s g o t t [ V,IND,PRS,2,SG ] DEL(are) > $
^ < s g o t t a r e [ V,IND,PRS,2,SG ] INS(i) > $
^ < i n t a v o l [ V,SBJV,PRS,3,PL ] DEL(are) > $
^ < i n t a v o l a r e [ V,SBJV,PRS,3,PL ] INS(ino) > $
^ < p e r p l i m e [ V,IND,PST,3,SG,PFV ] DEL(r) e > $
^ < p e r p l i m e r [ V,IND,PST,3,SG,PFV ] INS(tt) e > $
^ < a g e m i n a [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < a g e m i n a r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < a f f i e v o l i [ V,IND,PRS,1,PL ] DEL(re) > $
^ < a f f i e v o l i r e [ V,IND,PRS,1,PL ] INS(amo) > $
^ < a r r a p a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < a r r a p a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < c o n t r a t t a c c [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < c o n t r a t t a c c a r e [ V,SBJV,PRS,2,SG ] INS(hi) > $
^ < a z i e n d a l i z z a [ V,IND,PST,1,SG,PFV ] DEL(re) > $
^ < a z i e n d a l i z z a r e [ V,IND,PST,1,SG,PFV ] INS(i) > $
^ < t o r c e [ V.CVB,PRS ] DEL(r) s i > $
^ < t o r c e r [ V.CVB,PRS ] INS(ndo) s i > $
^ < s f o r n [ V,POS,IMP,3,PL ] DEL(are) > $
^ < s f o r n a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < a v v i a [ V,IND,PST,1,PL,IPFV ] DEL(rsi) > $
^ < a v v i a r s i [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < a n g u s t i [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < n i n f e g g [ V,COND,2,PL ] DEL(ia) r e > $
^ < n i n f e g g i a [ V,COND,2,PL ] INS(e) r e > $
^ < n i n f e g g i a r [ V,COND,2,PL ] INS(est) e > $
^ < i n s t e r i l i r [ V,IND,FUT,3,PL ] DEL(si) > $
^ < i n s t e r i l i r s i [ V,IND,FUT,3,PL ] INS(anno) > $
^ < s f i b b i a [ V,SBJV,PRS,1,PL ] DEL(re) > $
^ < s f i b b i a r e [ V,SBJV,PRS,1,PL ] INS(mo) > $
^ < r i e p i l o g [ V,POS,IMP,3,SG ] DEL(are) > $
^ < r i e p i l o g a r e [ V,POS,IMP,3,SG ] INS(hi) > $
^ < i s t e r i l i r e [ V,COND,1,PL ] INS(mmo) > $
^ < b u c a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < b u c a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < c a p o v o l g e r [ V,COND,3,SG ] DEL(si) > $
^ < c a p o v o l g e r s i [ V,COND,3,SG ] INS(ebbe) > $
^ < p o g a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < p o g a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < a l l e g [ V,IND,FUT,1,SG ] DEL(ra) r e > $
^ < a l l e g r a r e [ V,IND,FUT,1,SG ] INS(rò) > $
^ < a n t r o p i z z [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < a n t r o p i z z a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < a n t r o p i z z a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < d i s i n v o l g e r e [ V,COND,3,PL ] INS(bbero) > $
^ < l e d [ V.CVB,PRS ] DEL(er) e > $
^ < l e d e r e [ V.CVB,PRS ] INS(ndo) > $
^ < s i g i l l a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < s i g i l l a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < s p e r g i u r a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < s p e r g i u r a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < e s c [ V,IND,FUT,3,PL ] DEL(u) o t e r e > $
^ < e s c u o t e r [ V,IND,FUT,3,PL ] DEL(e) > $
^ < e s c u o t e r e [ V,IND,FUT,3,PL ] INS(anno) > $
^ < s o t t o p o [ V,SBJV,PRS,3,SG ] DEL(rsi) > $
^ < s o t t o p o r s i [ V,SBJV,PRS,3,SG ] INS(nga) > $
^ < f i n g e r [ V,COND,2,PL ] INS(e) s i > $
^ < f i n g e r s [ V,COND,2,PL ] DEL(i) > $
^ < f i n g e r s i [ V,COND,2,PL ] INS(te) > $
^ < c o n g r e g a [ V,POS,IMP,2,SG ] DEL(rs) i > $
^ < c o n g r e g a r s [ V,POS,IMP,2,SG ] INS(t) i > $
^ < i n d a g [ V,IND,PRS,1,PL ] INS(hi) a r e > $
^ < i n d a g a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < i n d a g a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < c o r n i f i c a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < t r a p p o [ V,IND,PST,1,SG,IPFV ] DEL(rr) e > $
^ < t r a p p o r r [ V,IND,PST,1,SG,IPFV ] INS(n) e > $
^ < t r a p p o r r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < e q u [ V,COND,1,SG ] DEL(a) r e > $
^ < e q u a [ V,COND,1,SG ] INS(e) r e > $
^ < e q u a r e [ V,COND,1,SG ] INS(i) > $
^ < i n a c e t [ V,IND,PRS,2,SG ] INS(isc) i r e > $
^ < i n a c e t i [ V,IND,PRS,2,SG ] DEL(re) > $
^ < d e f r a u d a [ V,IND,PST,2,PL,IPFV ] DEL(r) e > $
^ < d e f r a u d a r [ V,IND,PST,2,PL,IPFV ] INS(vat) e > $
^ < a m m i n u t [ V,IND,FUT,1,PL ] DEL(a) r e > $
^ < a m m i n u t a [ V,IND,FUT,1,PL ] INS(e) r e > $
^ < a m m i n u t a r e [ V,IND,FUT,1,PL ] INS(mo) > $
^ < i l l u d [ V,SBJV,PST,1,SG ] DEL(er) e > $
^ < i l l u d e r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < r i p u d i a [ V,IND,PST,2,SG,IPFV ] DEL(re) > $
^ < r i p u d i a r e [ V,IND,PST,2,SG,IPFV ] INS(vi) > $
^ < s b o z z i m [ V,IND,FUT,3,PL ] DEL(ar) e > $
^ < s b o z z i m a r e [ V,IND,FUT,3,PL ] INS(ranno) > $
^ < z a m p o g n [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < z a m p o g n a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < z a m p o g n a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < s o p i [ V,IND,PRS,3,SG ] DEL(r) e > $
^ < s o p i r [ V,IND,PRS,3,SG ] INS(sc) e > $
^ < u l c e r [ V,POS,IMP,3,PL ] DEL(are) > $
^ < u l c e r a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < p r e p r o g r a m m [ V,COND,3,PL ] DEL(a) r e > $
^ < p r e p r o g r a m m a [ V,COND,3,PL ] INS(e) r e > $
^ < p r e p r o g r a m m a r e [ V,COND,3,PL ] INS(bbero) > $
^ < s c i n d [ V,POS,IMP,3,PL ] DEL(ere) > $
^ < s c i n d e r e [ V,POS,IMP,3,PL ] INS(ano) > $
^ < i n f i g g e r e [ V,IND,FUT,1,PL ] INS(mo) > $
^ < s b o z z a [ V,SBJV,PST,1,PL ] DEL(re) > $
^ < s b o z z a r e [ V,SBJV,PST,1,PL ] INS(ssimo) > $
^ < r i n c o n t r [ V,IND,PRS,1,PL ] INS(i) a r e > $
^ < r i n c o n t r a [ V,IND,PRS,1,PL ] DEL(re) > $
^ < r i n c o n t r a r e [ V,IND,PRS,1,PL ] INS(mo) > $
^ < c a l i b r a [ V,IND,PST,3,PL,IPFV ] DEL(re) > $
^ < c a l i b r a r e [ V,IND,PST,3,PL,IPFV ] INS(vano) > $
^ < b a s c i a [ V,SBJV,PST,3,PL ] INS(sse) r e > $
^ < b a s c i a r [ V,SBJV,PST,3,PL ] DEL(e) > $
^ < b a s c i a r e [ V,SBJV,PST,3,PL ] INS(o) > $
^ < d e i d r o g e n a [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < d e i d r o g e n a r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < i m p i g l i a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < i m p i g l i a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < o f f r [ V,IND,PST,1,PL,PFV ] DEL(irs) i > $
^ < o f f r i r s i [ V,IND,PST,1,PL,PFV ] INS(mmo) > $
^ < s c o l p a [ V,IND,PRS,2,PL ] DEL(rsi) > $
^ < s c o l p a r s i [ V,IND,PRS,2,PL ] INS(te) > $
^ < v a r c a [ V,SBJV,PST,1,SG ] DEL(re) > $
^ < v a r c a r e [ V,SBJV,PST,1,SG ] INS(ssi) > $
^ < i n v o c [ V,COND,1,SG ] DEL(a) r e > $
^ < i n v o c a [ V,COND,1,SG ] INS(he) r e > $
^ < i n v o c a r e [ V,COND,1,SG ] INS(i) > $
^ < i n c i u c c [ V,IND,FUT,1,SG ] DEL(arsi) > $
^ < i n c i u c c a r s i [ V,IND,FUT,1,SG ] INS(herò) > $
^ < s e d i m e n t [ V,IND,PRS,2,SG ] DEL(are) > $
^ < s e d i m e n t a r e [ V,IND,PRS,2,SG ] INS(i) > $
^ < a m m a r r [ V,IND,FUT,1,PL ] DEL(a) r e > $
^ < a m m a r r a [ V,IND,FUT,1,PL ] INS(e) r e > $
^ < a m m a r r a r e [ V,IND,FUT,1,PL ] INS(mo) > $
^ < l o c a [ V.PTCP,PST ] DEL(re) > $
^ < l o c a r e [ V.PTCP,PST ] INS(to) > $
^ < e m o z i o n [ V,SBJV,PRS,2,SG ] DEL(ars) i > $
^ < r a c c o z z a [ V,SBJV,PST,3,SG ] DEL(r) e > $
^ < r a c c o z z a r [ V,SBJV,PST,3,SG ] INS(ss) e > $
^ < r e i n o l t r [ V,SBJV,PRS,3,SG ] DEL(are) > $
^ < r e i n o l t r a r e [ V,SBJV,PRS,3,SG ] INS(i) > $
^ < d i s c o m p o r r [ V,IND,FUT,2,SG ] DEL(e) > $
^ < d i s c o m p o r r e [ V,IND,FUT,2,SG ] INS(ai) > $
^ < r i p u t a [ V,IND,PRS,3,SG ] DEL(re) > $
^ < r a m m o l l [ V,IND,PST,1,PL,IPFV ] DEL(irs) i > $
^ < r a m m o l l i r s i [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < i m p a g i n [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < i m p a g i n a r e [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < s t a n c [ V,IND,PST,3,SG,IPFV ] INS(av) a r s i > $
^ < s t a n c a [ V,IND,PST,3,SG,IPFV ] DEL(rsi) > $
^ < a r r o v e n t [ V,SBJV,PRS,2,SG ] DEL(are) > $
^ < a r r o v e n t a r e [ V,SBJV,PRS,2,SG ] INS(i) > $
^ < r i a s c e n d e r [ V,IND,FUT,3,PL ] DEL(e) > $
^ < r i a s c e n d e r e [ V,IND,FUT,3,PL ] INS(anno) > $
^ < i n t o r b i d i r [ V,COND,3,PL ] DEL(si) > $
^ < i n t o r b i d i r s i [ V,COND,3,PL ] INS(ebbero) > $
^ < l o t t a [ V,SBJV,PST,2,SG ] DEL(re) > $
^ < l o t t a r e [ V,SBJV,PST,2,SG ] INS(ssi) > $
^ < a d d e n t a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < a d d e n t a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < i n f i l z [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < i n f i l z a r e [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < a f f l o s c i a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < a f f l o s c i a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < i n s a c c [ V,POS,IMP,1,PL ] INS(hi) a r e > $
^ < i n s a c c a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < i n s a c c a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < s p o d e s t [ V,COND,2,PL ] DEL(a) r e > $
^ < s p o d e s t a [ V,COND,2,PL ] INS(e) r e > $
^ < s p o d e s t a r [ V,COND,2,PL ] INS(est) e > $
^ < c o g i t [ V,IND,PRS,2,SG ] DEL(are) > $
^ < c o g i t a r e [ V,IND,PRS,2,SG ] INS(i) > $
^ < a c q u i e t a [ V,IND,PST,2,PL,PFV ] DEL(r) e > $
^ < a c q u i e t a r [ V,IND,PST,2,PL,PFV ] INS(st) e > $
^ < c u m u l [ V,IND,PST,3,SG,PFV ] DEL(arsi) > $
^ < c u m u l a r s i [ V,IND,PST,3,SG,PFV ] INS(ò) > $
^ < r e g o l a m e n t a r [ V,IND,PST,3,PL,PFV ] DEL(e) > $
^ < r e g o l a m e n t a r e [ V,IND,PST,3,PL,PFV ] INS(ono) > $
^ < i n d o r [ V,POS,IMP,3,PL ] DEL(are) > $
^ < i n d o r a r e [ V,POS,IMP,3,PL ] INS(ino) > $
^ < s p o s t [ V,COND,3,PL ] DEL(arsi) > $
^ < s p o s t a r s i [ V,COND,3,PL ] INS(erebbero) > $
^ < t e r r o r i z z [ V,POS,IMP,1,PL ] INS(i) a r e > $
^ < t e r r o r i z z a [ V,POS,IMP,1,PL ] DEL(re) > $
^ < t e r r o r i z z a r e [ V,POS,IMP,1,PL ] INS(mo) > $
^ < s c o s c e n d [ V,IND,PST,1,SG,IPFV ] DEL(er) e > $
^ < s c o s c e n d e r e [ V,IND,PST,1,SG,IPFV ] INS(vo) > $
^ < i n t e r c a l [ V,SBJV,PRS,1,SG ] DEL(are) > $
^ < i n t e r c a l a r e [ V,SBJV,PRS,1,SG ] INS(i) > $
^ < c o n s e n t i r [ V,IND,FUT,3,PL ] DEL(e) > $
^ < c o n s e n t i r e [ V,IND,FUT,3,PL ] INS(anno) > $
^ < b a n n a [ V,IND,PRS,3,PL ] DEL(re) > $
^ < b a n n a r e [ V,IND,PRS,3,PL ] INS(no) > $
^ < i n c r e t i n [ V,IND,PST,2,PL,IPFV ] DEL(irs) i > $
^ < i n c r e t i n i r s i [ V,IND,PST,2,PL,IPFV ] INS(vate) > $
^ < s c a r i f i c a [ V,SBJV,PST,2,PL ] DEL(r) e > $
^ < s c a r i f i c a r [ V,SBJV,PST,2,PL ] INS(st) e > $
^ < i n f l u e n z [ V,COND,3,SG ] DEL(a) r e > $
^ < i n f l u e n z a [ V,COND,3,SG ] INS(e) r e > $
^ < i n f l u e n z a r [ V,COND,3,SG ] INS(ebb) e > $
^ < p r o t e g g e r e [ V,COND,1,PL ] INS(mmo) > $
^ < s b u d e l l [ V,COND,3,SG ] DEL(a) r e > $
^ < s b u d e l l a [ V,COND,3,SG ] INS(e) r e > $
^ < s b u d e l l a r [ V,COND,3,SG ] INS(ebb) e > $
^ < a b b r u s c a [ V,IND,PST,2,SG,PFV ] DEL(re) > $
^ < a b b r u s c a r e [ V,IND,PST,2,SG,PFV ] INS(sti) > $
^ < c u c i n a [ V,IND,PST,1,PL,IPFV ] DEL(re) > $
^ < c u c i n a r e [ V,IND,PST,1,PL,IPFV ] INS(vamo) > $
^ < u c c i d e [ V,IND,PRS,3,SG ] DEL(rsi) > $
^ < i m p e g o l [ V,SBJV,PRS,3,PL ] DEL(ars) i > $
^ < i m p e g o l a r s i [ V,SBJV,PRS,3,PL ] INS(no) > $
^ < a p p r u a [ V,IND,PST,2,PL,PFV ] DEL(r) s i > $
^ < a p p r u a r s [ V,IND,PST,2,PL,PFV ] DEL(i) > $
^ < a p p r u a r s i [ V,IND,PST,2,PL,PFV ] INS(te) > $
^ < i n g r a v i d a [ V,IND,PRS,2,PL ] DEL(r) e > $
^ < i n g r a v i d a r [ V,IND,PRS,2,PL ] INS(t) e > $
^ < r i t o g l i [ V,IND,PST,1,PL,IPFV ] DEL(er) e > $
