^ < n ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] INS(nõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] DEL(õ) > $
^ < l ǟ d [ V,ACT,FIN,IND,POS,PRS,PL,3 ] DEL(õ) > $
^ < r ō z a [ ADJ,SG,IN+ALL ] INS(z) > $
^ < m ǟ d l [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] DEL(õ) > $
^ < m ǟ d l õ [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] INS(ijid) > $
^ < r ō n [ N,PL,IN+ABL ] INS(tis) t õ z > $
^ < r ō n t [ N,PL,IN+ABL ] DEL(õz) > $
^ < m ä r t [ N,PL,IN+ESS ] INS(si) s > $
^ < k ō d õ k s k i m d õ [ ADJ,PL,PRT ] DEL(z) > $
^ < k ō d õ k s k i m d õ z [ ADJ,PL,PRT ] INS(ndidi) > $
^ < s u k [ N,SG,PRT ] DEL(ā) > $
^ < s u k ā [ N,SG,PRT ] INS(kõ) > $
^ < k i n [ N,PL,IN+ESS ] DEL(ō) > $
^ < k i n ō [ N,PL,IN+ESS ] INS(īs) > $
^ < l ī [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] INS(gõ) d õ > $
^ < l ī d [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] DEL(õ) > $
^ < l ī [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,2 ] INS(gõ) d õ > $
^ < l ī d [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,2 ] DEL(õ) > $
^ < [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5 ] DEL(tū) l d a > $
^ < t ū l d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3,LGSPEC5 ] DEL(a) > $
^ < k ō d õ k s m õ [ ADJ,PL,NOM ] DEL(z) > $
^ < k ō d õ k s m õ z [ ADJ,PL,NOM ] INS(ndõd) > $
^ < b ä z m õ r [ N,PL,DAT ] INS(dõn) > $
^ < k u o ț [ N,SG,IN+ALL ] INS(țõ) > $
^ < ū o m õ g [ N,PL,IN+ALL ] INS(iž) > $
^ < r i š t ī n g [ N,SG,IN+ABL,LGSPEC6 ] INS(st) > $
^ < k u o l m i [ ADJ,SG,GEN ] INS(z) > $
^ < v [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(ȯlmõst) > $
^ < v [ V,ACT,FIN,COND,NEG,PRS,SG,1 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,COND,NEG,PRS,SG,1 ] INS(ȯlks) > $
^ < [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1 ] DEL(vȱ) l d a > $
^ < v ȱ l d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,1 ] DEL(a) > $
^ < a l [ N,SG,GEN ] DEL(li) > $
^ < a l l i [ N,SG,GEN ] INS(īz) > $
^ < s ȭ i r a [ N,SG,IN+ESS ] INS(s) > $
^ < [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] INS(ä) t ū l d a > $
^ < t [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] DEL(ū) l d a > $
^ < t ū l d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] DEL(a) > $
^ < v ī d s a d ā [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < v ī d s a d ā z [ ADJ,PL,IN+ALL ] INS(ndiž) > $
^ < k ō d k i m d õ [ ADJ,PL,PRT ] DEL(z) > $
^ < k ō d k i m d õ z [ ADJ,PL,PRT ] INS(ndidi) > $
^ < a z ū m s õ n ā [ N,SG,DAT ] INS(n) > $
^ < k u o l m k i m d õ [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < k u o l m k i m d õ z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(nds) > $
^ < e ž m i [ ADJ,PL,IN+ABL ] INS(žist) > $
^ < [ V,LGSPEC4 ] INS(tulmõ) t ū l d a > $
^ < t [ V,LGSPEC4 ] DEL(ūlda) > $
^ < k ū o r a [ N,SG,INS ] INS(ks) > $
^ < s õ [ N,PL,IN+ESS ] DEL(nā) > $
^ < s õ n ā [ N,PL,IN+ESS ] INS(ņši) > $
^ < a b [ N,SG,INS ] INS(kõks) > $
^ < s õ n ā [ N,PL,NOM ] INS(d) > $
^ < k ū d s a d ā [ ADJ,SG,GEN ] DEL(z) > $
^ < k ū d s a d ā z [ ADJ,SG,GEN ] INS(nd) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1 ] INS(a) l ǟ d õ > $
^ < l [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1 ] DEL(ǟd) õ > $
^ < k i m m õ [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < k i m m õ z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(nds) > $
^ < s õ z ā r [ N,SG,PRT ] INS(t) > $
^ < j e m [ N,PL,IN+ABL ] DEL(ā) > $
^ < j e m ā [ N,PL,IN+ABL ] INS(īst) > $
^ < k a f f e [ N,SG,DAT ] INS(n) > $
^ < k ō d t u o i s t õ n [ ADJ,SG,PRT ] DEL(z) > $
^ < k ō d t u o i s t õ n z [ ADJ,SG,PRT ] INS(dt) > $
^ < t [ V,ACT,FIN,IND,NEG,PRS,PL,1 ] DEL(ūlda) > $
^ < t ū l d a [ V,ACT,FIN,IND,NEG,PRS,PL,1 ] INS(ulmõ) > $
^ < n ū o ŗ i m [ ADJ,PL,NOM ] INS(õd) > $
^ < l ī d [ V,ACT,FIN,IND,POS,PRS,SG,2 ] DEL(õ) > $
^ < t [ V,ACT,FIN,IND,NEG,PST,PL,1 ] DEL(ūlda) > $
^ < t ū l d a [ V,ACT,FIN,IND,NEG,PST,PL,1 ] INS(ulmõ) > $
^ < m ǟ d l õ [ V,ACT,FIN,COND,POS,PRS,SG,1 ] INS(ks) > $
^ < k i e v ā d k ū [ N,SG,PRT ] INS(dõ) > $
^ < l e š k n a i [ N,PL,IN+ESS ] INS(žis) > $
^ < k ū [ N,PL,DAT ] INS(dõn) > $
^ < e l a t ī v [ N,SG,IN+ABL ] INS(st) > $
^ < t ū o i z n a p ǟ v a [ N,SG,IN+ESS ] INS(s) > $
^ < a l ī z [ N,SG,IN+ABL ] INS(õst) > $
^ < a l u m ī n i j [ N,SG,INS ] INS(õks) > $
^ < b o ŗ [ N,PL,IN+ALL ] INS(īž) > $
^ < k ī ņ ḑ õ ļ k ū [ N,PL,INS ] INS(dkõks) > $
^ < l ē ḑ k ū [ N,PL,NOM ] INS(d) > $
^ < ī d t u o i s t õ n [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < ī d t u o i s t õ n z [ ADJ,PL,IN+ALL ] INS(diž) > $
^ < t u o i [ ADJ,SG,GEN ] INS(z) > $
^ < p [ V,ACT,FIN,IND,NEG,PRS,PL,3 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,PRS,PL,3 ] INS(ntõ) > $
^ < v õ ț [ N,PL,DAT ] DEL(ī) m > $
^ < v õ ț ī m [ N,PL,DAT ] INS(õdõn) > $
^ < k ū l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3 ] INS(g) > $
^ < a t r ā i t a n a i [ N,SG,INS ] INS(zõks) > $
^ < k ȭ ļ i m k ū [ N,PL,IN+ABL ] INS(šti) > $
^ < k i m m õ [ ADJ,PL,IN+ALL ] DEL(z) > $
^ < k i m m õ z [ ADJ,PL,IN+ALL ] INS(ndiž) > $
^ < s e i s m õ z t u o i s t õ n [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < s e i s m õ z t u o i s t õ n z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(dst) > $
^ < p ǟ [ N,SG,DAT ] INS(n) > $
^ < j e [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] DEL(l) l õ > $
^ < j e l l [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] INS(ām) õ > $
^ < j e l l õ [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] INS(st) > $
^ < t [ V,ACT,FIN,IND,POS,PRS,SG,2 ] DEL(ū) l d a > $
^ < t ū [ V,ACT,FIN,IND,POS,PRS,SG,2 ] INS(u) l d a > $
^ < t ū l [ V,ACT,FIN,IND,POS,PRS,SG,2 ] INS(ā) d a > $
^ < t ū l d [ V,ACT,FIN,IND,POS,PRS,SG,2 ] DEL(a) > $
^ < d r ū o š õ [ ADJ,PL,INS ] INS(dõks) > $
^ < t [ V,ACT,FIN,IND,NEG,PRS,SG,3 ] DEL(ū) l d a > $
^ < t ū [ V,ACT,FIN,IND,NEG,PRS,SG,3 ] INS(u) l d a > $
^ < t ū l [ V,ACT,FIN,IND,NEG,PRS,SG,3 ] DEL(da) > $
^ < l i k [ V,ACT,FIN,IMP,PRS,NEG,SG,2 ] DEL(kõ) > $
^ < l ī [ V,ACT,FIN,COND,POS,PRS,SG,1 ] DEL(dõ) > $
^ < l ī d õ [ V,ACT,FIN,COND,POS,PRS,SG,1 ] INS(ks) > $
^ < m ȭ k a [ N,SG,IN+ABL ] INS(st) > $
^ < b ō r [ N,PL,GEN ] INS(õd) > $
^ < b o ŗ [ N,SG,INS ] INS(kõks) > $
^ < t [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] DEL(ūl) d a > $
^ < t ū l [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] INS(uļļi) d a > $
^ < t ū l d [ V,ACT,FIN,QUOT,POS,PRS,PL,1 ] DEL(a) > $
^ < l ǟ [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,3 ] INS(n) d õ > $
^ < l ǟ d [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,3 ] DEL(õ) > $
^ < b ä z m õ r [ N,PL,IN+ABL ] INS(ist) > $
^ < l [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] DEL(ǟ) d õ > $
^ < l ǟ [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] INS(ēji) d õ > $
^ < l ǟ d [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] DEL(õ) > $
^ < l [ N,PL,GEN ] DEL(äpš) > $
^ < l ä p š [ N,PL,GEN ] INS(apst) > $
^ < n o m i n a t ī v [ N,PL,PRT ] INS(idi) > $
^ < p [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,1 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,1 ] INS(nnõd) > $
^ < a ž ā s õ n ā [ N,SG,IN+ESS ] INS(s) > $
^ < a l ī z t a s [ N,PL,GEN ] INS(sõd) > $
^ < o u g u s t [ N,PL,IN+ESS ] INS(is) > $
^ < n ū o ŗ i m i [ ADJ,SG,DAT ] INS(zõn) > $
^ < l e š k [ N,SG,IN+ESS ] INS(sõ) > $
^ < k ō d k i m d õ [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < k ō d k i m d õ z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(ndst) > $
^ < a n a l ō g i j [ N,PL,NOM ] INS(d) > $
^ < v ī d t u o i s t [ ADJ,PL,DAT ] INS(õndõd) õ n z > $
^ < v ī d t u o i s t õ n [ ADJ,PL,DAT ] DEL(z) > $
^ < s i g ž k ū [ N,PL,GEN ] INS(d) > $
^ < p ō ŗ [ N,PL,IN+ALL ] INS(iž) > $
^ < l ǟ d [ V,ACT,FIN,IND,POS,PRS,SG,2 ] DEL(õ) > $
^ < p [ N,PL,IN+ESS ] DEL(ūoga) > $
^ < p ū o g a [ N,PL,IN+ESS ] INS(ȯigši) > $
^ < s e i s m i [ ADJ,PL,INS ] INS(ztõks) > $
^ < s e i s s a d ā [ ADJ,SG,GEN ] DEL(z) > $
^ < s e i s s a d ā z [ ADJ,SG,GEN ] INS(nd) > $
^ < n ä d ī ļ [ N,PL,IN+ABL ] INS(ist) > $
^ < k a l ā m ī e [ N,PL,DAT ] DEL(z) > $
^ < k a l ā m ī e z [ N,PL,DAT ] INS(dõn) > $
^ < [ N,PL,PRT ] DEL(īe) > $
^ < ī e [ N,PL,PRT ] INS(ēḑi) > $
^ < a t r ā i t a [ N,PL,GEN ] INS(d) > $
^ < v ī d õ [ ADJ,PL,GEN ] DEL(z) > $
^ < v ī d õ z [ ADJ,PL,GEN ] INS(ndõd) > $
^ < l ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] INS(nõ) d õ > $
^ < l ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] DEL(õ) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,1 ] DEL(vȱld) a > $
^ < a n a l ō g [ N,PL,GEN ] INS(õd) > $
^ < k ū l õ [ V,LGSPEC4 ] INS(mõt) > $
^ < k [ N,PL,INS ] DEL(ež) > $
^ < k e ž [ N,PL,INS ] INS(ädūdõks) > $
^ < k a l ā m [ N,PL,PRT ] DEL(īez) > $
^ < k a l ā m ī e z [ N,PL,PRT ] INS(ēḑi) > $
^ < l i k k õ [ V,ACT,FIN,IND,NEG,PST,PL,1 ] INS(m) > $
^ < t u o i s t õ n [ ADJ,SG,GEN ] DEL(z) > $
^ < t u o i s t õ n z [ ADJ,SG,GEN ] INS(d) > $
^ < k u o l m õ [ ADJ,SG,GEN ] DEL(z) > $
^ < k u o l m õ z [ ADJ,SG,GEN ] INS(nd) > $
^ < a n a l ō g [ N,PL,IN+ALL ] INS(iž) > $
^ < n ū o [ ADJ,SG,PRT ] DEL(ŗ) > $
^ < n ū o ŗ [ ADJ,SG,PRT ] INS(rtõ) > $
^ < d e t s e m b õ r [ N,PL,INS ] INS(dõks) > $
^ < j e l l õ [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,3 ] INS(n) > $
^ < l ī [ V,ACT,FIN,COND,POS,PRS,PL,2 ] DEL(d) õ > $
^ < l ī d [ V,ACT,FIN,COND,POS,PRS,PL,2 ] INS(kst) õ > $
^ < t ī e p ǟ v a [ N,PL,NOM ] INS(d) > $
^ < k a n ā [ N,SG,INS ] INS(ks) > $
^ < n ǟ [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1 ] DEL(d) õ > $
^ < n ǟ d [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,1 ] INS(g) õ > $
^ < ǟ m a [ N,SG,IN+ESS ] INS(s) > $
^ < s a d ā [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < s a d ā z [ ADJ,PL,IN+ESS ] INS(ndis) > $
^ < v ī d õ [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < v ī d õ z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(ndst) > $
^ < n ǟ [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,1 ] INS(n) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,NEG,FUT,PRF,SG,1 ] DEL(õ) > $
^ < k ī l m a k ū [ N,PL,NOM ] INS(d) > $
^ < k ū d s a d ā [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < k ū d s a d ā z [ ADJ,SG,IN+ABL ] INS(ndõst) > $
^ < n ū o ŗ [ ADJ,PL,PRT ] INS(i) > $
^ < a n a l ī z [ N,SG,INS ] INS(õks) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] INS(a) l ǟ d õ > $
^ < l [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] DEL(ǟ) d õ > $
^ < l ǟ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] INS(gõ) d õ > $
^ < l ǟ d õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,PL,3 ] INS(d) > $
^ < v õ ț [ N,PL,PRT ] DEL(ī) m > $
^ < v õ ț ī m [ N,PL,PRT ] INS(idi) > $
^ < l ī [ V,ACT,FIN,IMP,PRS,NEG,SG,2 ] DEL(dõ) > $
^ < [ N,SG,IN+ALL ] DEL(ǟma) > $
^ < ǟ m a [ N,SG,IN+ALL ] INS(ämmõ) > $
^ < k ū o r [ N,PL,IN+ABL ] DEL(a) > $
^ < k ū o r a [ N,PL,IN+ABL ] INS(ist) > $
^ < [ V,ACT,FIN,IND,POS,FUT,PRF,PL,3 ] DEL(tū) l d a > $
^ < t ū l d [ V,ACT,FIN,IND,POS,FUT,PRF,PL,3 ] DEL(a) > $
^ < k ī [ N,SG,DAT ] DEL(ņtš) > $
^ < k ī ņ t š [ N,SG,DAT ] INS(ndõn) > $
^ < l i k k [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] DEL(õ) > $
^ < l i k k õ [ V,ACT,FIN,QUOT,POS,PRS,PL,2 ] INS(ijid) > $
^ < k ō d õ k s t u o i s t õ n [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < k ō d õ k s t u o i s t õ n z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(dst) > $
^ < l i k k õ [ V,ACT,FIN,DEB,POS,PRS,PL,1 ] INS(mõst) > $
^ < l ǟ [ V,ACT,FIN,IND,POS,PRS,SG,3 ] DEL(dõ) > $
^ < l ǟ d õ [ V,ACT,FIN,IND,POS,PRS,SG,3 ] INS(b) > $
^ < k ū l [ V,ACT,FIN,COND,NEG,PRS,PL,2 ] INS(õkst) õ > $
^ < k i e v ā d k ū [ N,SG,IN+ABL ] INS(stõ) > $
^ < m ǟ d l õ [ V,ACT,FIN,IND,NEG,PST,PL,1 ] INS(m) > $
^ < p ū o l p ǟ v a [ N,PL,NOM ] INS(d) > $
^ < i n e s ī v [ N,SG,DAT ] INS(õn) > $
^ < k ō d t u o i s t õ n [ ADJ,PL,GEN ] DEL(z) > $
^ < k ō d t u o i s t õ n z [ ADJ,PL,GEN ] INS(dõd) > $
^ < j e l [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2 ] DEL(lõ) > $
^ < j e l l õ [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,2 ] INS(āg) > $
^ < v ī ļ a k ū [ N,PL,IN+ESS ] INS(ši) > $
^ < p ǟ v a ī e [ N,PL,DAT ] INS(dõn) > $
^ < l i k k õ [ V,ACT,FIN,IND,POS,FUT,PRF,SG,1 ] INS(n) > $
^ < m ȭ k a [ N,PL,DAT ] INS(dõn) > $
^ < v [ V,ACT,FIN,COND,NEG,PRS,PL,3 ] DEL(ȱlda) > $
^ < v ȱ l d a [ V,ACT,FIN,COND,NEG,PRS,PL,3 ] INS(ȯlkstõ) > $
^ < k ō d õ k s m õ [ ADJ,SG,GEN ] DEL(z) > $
^ < k ō d õ k s m õ z [ ADJ,SG,GEN ] INS(nd) > $
^ < l u g s õ n ā [ N,PL,GEN ] INS(d) > $
^ < n [ V,ACT,FIN,QUOT,POS,PRS,SG,2 ] DEL(ǟdõ) > $
^ < n ǟ d õ [ V,ACT,FIN,QUOT,POS,PRS,SG,2 ] INS(ēji) > $
^ < k ū d k i m d õ [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < k ū d k i m d õ z [ ADJ,PL,IN+ESS ] INS(ndis) > $
^ < d a t t [ N,PL,PRT ] DEL(õ) d > $
^ < d a t t õ [ N,PL,PRT ] INS(i) d > $
^ < d a t t õ d [ N,PL,PRT ] INS(i) > $
^ < ī e [ N,PL,GEN ] INS(d) > $
^ < [ V,ACT,FIN,IND,POS,FUT,PRF,SG,2 ] DEL(vȱ) l d a > $
^ < v ȱ l d [ V,ACT,FIN,IND,POS,FUT,PRF,SG,2 ] DEL(a) > $
^ < k ū l õ [ V,ACT,FIN,COND,NEG,PRS,SG,3 ] INS(ks) > $
^ < m a i j [ N,SG,IN+ALL ] INS(õ) > $
^ < k ū l [ V,ACT,FIN,COND,NEG,PRS,PL,3 ] INS(õkst) õ > $
^ < p [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] DEL(ānd) a > $
^ < p ā n d a [ V,ACT,FIN,DEB,POS,PRS,SG,3 ] INS(nmõst) > $
^ < v ī d t u o i s t õ n [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < v ī d t u o i s t õ n z [ ADJ,SG,IN+ABL ] INS(dõst) > $
^ < a l l a t ī v [ N,SG,IN+ESS,LGSPEC6 ] INS(õs) > $
^ < n ǟ [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3 ] INS(nõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,3 ] DEL(õ) > $
^ < s u k ā [ N,SG,IN+ABL ] INS(st) > $
^ < r i š t ī n g [ N,SG,PRT ] INS(t) > $
^ < a t r ā i t a [ N,PL,INS ] INS(dõks) > $
^ < p i v ā p [ N,PL,IN+ABL ] DEL(ǟva) > $
^ < p i v ā p ǟ v a [ N,PL,IN+ABL ] INS(äuvšti) > $
^ < b l ē ḑ [ N,SG,IN+ABL ] INS(štõ) > $
^ < v ī d s a d ā [ ADJ,PL,GEN ] DEL(z) > $
^ < v ī d s a d ā z [ ADJ,PL,GEN ] INS(ndõd) > $
^ < u m m i t s õ n ā [ N,PL,DAT ] INS(dõn) > $
^ < ī d õ k s t u o i s t õ n [ ADJ,SG,IN+ESS,LGSPEC6 ] DEL(z) > $
^ < ī d õ k s t u o i s t õ n z [ ADJ,SG,IN+ESS,LGSPEC6 ] INS(ds) > $
^ < n e ļ ļ õ n d p [ N,PL,IN+ESS ] DEL(ǟva) > $
^ < n e ļ ļ õ n d p ǟ v a [ N,PL,IN+ESS ] INS(äuvši) > $
^ < k u o l m s a d ā [ ADJ,PL,NOM ] DEL(z) > $
^ < k u o l m s a d ā z [ ADJ,PL,NOM ] INS(ndõd) > $
^ < k u o l m s a d ā [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < k u o l m s a d ā z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(ndst) > $
^ < k ī l m a k ū [ N,PL,IN+ABL ] INS(šti) > $
^ < ī d õ k s k i m d õ [ ADJ,PL,PRT ] DEL(z) > $
^ < ī d õ k s k i m d õ z [ ADJ,PL,PRT ] INS(ndidi) > $
^ < l ī [ V,ACT,FIN,IND,POS,FUT,PRF,PL,2 ] DEL(dõ) > $
^ < s a d ā [ ADJ,SG,IN+ESS ] DEL(z) > $
^ < s a d ā z [ ADJ,SG,IN+ESS ] INS(ndõs) > $
^ < ī d õ k s t u o i s t õ n [ ADJ,SG,IN+ABL,LGSPEC6 ] DEL(z) > $
^ < ī d õ k s t u o i s t õ n z [ ADJ,SG,IN+ABL,LGSPEC6 ] INS(dst) > $
^ < ǟ m a [ N,PL,INS ] INS(dõks) > $
^ < a l [ N,SG,IN+ABL ] DEL(li) > $
^ < a l l i [ N,SG,IN+ABL ] INS(īzõst) > $
^ < b l ē ḑ [ N,SG,IN+ALL ] INS(õ) > $
^ < d r ū o š õ [ ADJ,SG,INS ] INS(ks) > $
^ < [ N,PL,DAT ] DEL(ä) l > $
^ < ä [ N,PL,DAT ] INS(ǟ) l > $
^ < ä l [ N,PL,DAT ] INS(õdõn) > $
^ < j e l l õ [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] INS(nd) > $
^ < k ō d õ k s s a d ā [ ADJ,SG,PRT ] DEL(z) > $
^ < k ō d õ k s s a d ā z [ ADJ,SG,PRT ] INS(ndt) > $
^ < s u k ā [ N,PL,INS ] INS(dõks) > $
^ < k a l ā m ī e z [ N,SG,IN+ALL ] INS(õ) > $
^ < m ī e [ N,PL,NOM ] DEL(z) > $
^ < m ī e z [ N,PL,NOM ] INS(d) > $
^ < ā i g a [ N,SG,IN+ABL ] INS(st) s t > $
^ < t [ V,ACT,FIN,IND,NEG,PST,PL,3 ] DEL(ūlda) > $
^ < t ū l d a [ V,ACT,FIN,IND,NEG,PST,PL,3 ] INS(õ) > $
^ < l i [ V,ACT,FIN,IND,POS,PST,PL,3 ] DEL(k) k õ > $
^ < l i k k [ V,ACT,FIN,IND,POS,PST,PL,3 ] INS(īzt) õ > $
^ < v ȱ n t s a [ N,SG,DAT ] INS(n) > $
^ < p o l ā k õ [ N,SG,DAT ] DEL(z) > $
^ < p o l ā k õ z [ N,SG,DAT ] INS(n) > $
^ < [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3 ] INS(a) l ǟ d õ > $
^ < l [ V,ACT,FIN,LGSPEC1,NEG,PRS,SG,3 ] DEL(ǟd) õ > $
^ < l ī [ V,ACT,FIN,IMP,PRS,POS,SG,2 ] DEL(dõ) > $
^ < k i n [ N,PL,IN+ABL ] DEL(ō) > $
^ < k i n ō [ N,PL,IN+ABL ] INS(īst) > $
^ < s ȭ i r a [ N,SG,DAT ] INS(n) > $
^ < ī d õ k s k i m d õ [ ADJ,PL,GEN ] DEL(z) > $
^ < ī d õ k s k i m d õ z [ ADJ,PL,GEN ] INS(ndõd) > $
^ < v ȯ l m s õ n ā [ N,PL,NOM ] INS(d) > $
^ < k ū l õ [ V,ACT,FIN,COND,NEG,PRS,SG,1 ] INS(ks) > $
^ < s e i s k i m d õ [ ADJ,SG,DAT ] DEL(z) > $
^ < s e i s k i m d õ z [ ADJ,SG,DAT ] INS(ndõn) > $
^ < n ū o ŗ p ō r [ N,PL,NOM ] INS(õd) > $
^ < l ǟ [ V,ACT,FIN,IND,POS,FUT,PRF,SG,2 ] INS(n) d õ > $
^ < l ǟ d [ V,ACT,FIN,IND,POS,FUT,PRF,SG,2 ] DEL(õ) > $
^ < k ū l õ [ V,ACT,FIN,IND,POS,PRS,PL,1 ] INS(m) > $
^ < ī d õ k s k i m d õ [ ADJ,PL,IN+ESS ] DEL(z) > $
^ < ī d õ k s k i m d õ z [ ADJ,PL,IN+ESS ] INS(ndis) > $
^ < k ū d õ [ ADJ,SG,IN+ABL ] DEL(z) > $
^ < k ū d õ z [ ADJ,SG,IN+ABL ] INS(ndõst) > $
^ < l ǟ [ V,ACT,FIN,IND,NEG,PRS,SG,3 ] DEL(dõ) > $
^ < v ä r b [ N,SG,DAT ] INS(õn) > $
^ < n ǟ [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] INS(nõ) d õ > $
^ < n ǟ d [ V,ACT,FIN,IND,NEG,FUT,PRF,PL,2,LGSPEC5 ] DEL(õ) > $
^ < t i d ā [ N,PL,IN+ABL ] DEL(r) > $
^ < t i d ā r [ N,PL,IN+ABL ] INS(ŗist) > $
^ < a l l i [ N,PL,GEN ] INS(zt) > $
^ < k u o ț [ N,SG,INS ] INS(țõks) > $
^ < k ȭ ļ i m k ū [ N,SG,IN+ESS ] INS(sõ) > $
^ < [ V,ACT,FIN,IND,POS,FUT,PRF,SG,1 ] DEL(tū) l d a > $
^ < t ū l d [ V,ACT,FIN,IND,POS,FUT,PRF,SG,1 ] DEL(a) > $
^ < l i k k õ [ V,ACT,FIN,COND,POS,PRS,SG,2 ] INS(kst) > $
^ < l ī d [ V,LGSPEC2 ] INS(s) õ > $
^ < k u o [ N,SG,PRT ] DEL(d) > $
^ < k u o d [ N,SG,PRT ] INS(tā) > $
^ < a l l i [ N,PL,INS ] INS(ztõks) t a s > $
^ < a l l i t a [ N,PL,INS ] INS(ssõdõk) s > $
^ < p ǟ v a ī e [ N,SG,IN+ABL ] INS(stõ) > $
^ < k a f f [ N,PL,IN+ABL ] DEL(e) > $
^ < k a f f e [ N,PL,IN+ABL ] INS(ist) > $
^ < k ō d õ k s s a d ā [ ADJ,SG,DAT ] DEL(z) > $
^ < k ō d õ k s s a d ā z [ ADJ,SG,DAT ] INS(ndõn) > $
